ID,Account,Budget Activity,Budget Activity Title,BSA,BSA Title,Line Item,Line Item Title,Cost Type,Cost Type Title,Category,Classified,FY 1999,FY 2000,FY 2000 App,FY 2001,FY 2001 App,FY 2001 PB,FY 2002,FY 2002 App,FY 2002 PB,FY 2003,FY 2003 App,FY 2003 PB,FY 2004,FY 2004 App,FY 2004 PB,FY 2005,FY 2005 App,FY 2005 PB,FY 2006,FY 2006 App,FY 2006 PB,FY 2007,FY 2007 App,FY 2007 PB,FY 2008,FY 2008 App,FY 2008 PB,FY 2009,FY 2009 App,FY 2009 PB,FY 2010,FY 2010 App,FY 2010 PB,FY 2010 OCO PB,FY 2010 OCO Sup,FY 2011,FY 2011 CR,FY 2011 CR OCO,FY 2011 PB,FY 2011 OCO PB,FY 2012,FY 2012 App,FY 2012 OCO App,FY 2012 PB,FY 2012 OCO PB,FY 2013,FY 2013 App,FY 2013 OCO App,FY 2013 PB,FY 2013 OCO PB,FY 2014,FY 2014 App,FY 2014 OCO App,FY 2014 PB,FY 2014 OCO PB,FY 2015 App,FY 2015 OCO App,FY 2015 PB,FY 2015 OCO PB,FY 2016 PB,FY 2016 OCO PB,FY 1999 Quant,FY 2000 Quant,FY 2000 Quant App,FY 2001 Quant,FY 2001 Quant App,FY 2001 Quant PB,FY 2002 Quant,FY 2002 Quant App,FY 2002 Quant PB,FY 2003 Quant,FY 2003 Quant App,FY 2003 Quant PB,FY 2004 Quant,FY 2004 Quant App,FY 2004 Quant PB,FY 2005 Quant,FY 2005 Quant App,Fy 2005 Quant PB,FY 2006 Quant,FY 2006 Quant App,FY 2006 Quant PB,FY 2007 Quant,FY 2007 Quant App,FY 2007 Quant PB,FY 2008 Quant,FY 2008 Quant App,FY 2008 Quant PB,FY 2009 Quant,FY 2009 Quant App,FY 2009 Quant PB,FY 2010 Quant,FY 2010 Quant App,FY 2010 Quant PB,FY 2010 Quant OCO PB,FY 2010 Quant OCO Sup,FY 2011 Quant,FY 2011 CR Quant,FY 2011 CR OCO Quant,FY 2011 Quant PB,FY 2011 Quant OCO PB,FY 2012 Quant,FY 2012 Quant App,FY 2012 Quant OCO App,FY 2012 Quant PB,FY 2012 Quant OCO PB,FY 2013 Quant,FY 2013 Quant App,FY 2013 Quant OCO App,FY 2013 Quant PB,FY 2013 Quant OCO PB,FY 2014 Quant,FY 2014 Quant App,FY 2014 Quant OCO App,FY 2014 Quant PB,FY 2014 Quant OCO PB,FY 2015 Quant App,FY 2015 Quant OCO App,FY 2015 Quant PB,FY 2015 Quant OCO PB,FY 2016 Quant PB,FY 2016 Quant OCO PB
3660,300,1,Major equipment,5,"MAJOR EQUIPMENT, DISA",89,Cyber Security Initiative,A,WEAPON SYSTEM COST,"Comms, Sensors, and Electronics",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19044,19044,19100,18106,18106,18188,0,0,22369,21271,0,22493,0,22117,24085,0,24085,0,6797,10319,0,10319,0,16941,16941,0,16941,0,8755,0,8755,0,12732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18106,0,0,0,0,0,0,22493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3661,300,1,MAJOR EQUIPMENT,5,"MAJOR EQUIPMENT, DISA",DISN,DEFENSE INFORMATION SYSTEMS NETWORK,A,WEAPON SYSTEM COST,"Comms, Sensors, and Electronics",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25568,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3662,300,1,MAJOR EQUIPMENT,6,"MAJOR EQUIPMENT, DIA",10,INTELLIGENCE AND COMMUNICATIONS,A,WEAPON SYSTEM COST,"Comms, Sensors, and Electronics",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3663,300,1,MAJOR EQUIPMENT,6,"MAJOR EQUIPMENT, DIA",20,INTELLIGENCE PLANNING AND REVIEW ACTIVITIES,A,WEAPON SYSTEM COST,Defense-Wide,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3664,300,1,MAJOR EQUIPMENT,6,"MAJOR EQUIPMENT, DIA",50,HEADQUARTERS MANAGEMENT DIA,A,WEAPON SYSTEM COST,Defense-Wide,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3665,300,1,MAJOR EQUIPMENT,6,"MAJOR EQUIPMENT, DIA",70,INTELLIGENCE SUPPORT TO OSD COUNTER-NARCOTICS,A,WEAPON SYSTEM COST,Defense-Wide,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3666,300,1,MAJOR EQUIPMENT,6,"MAJOR EQUIPMENT, DIA",80,MOBILE SURVEY GROUP,A,WEAPON SYSTEM COST,Defense-Wide,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3667,300,1,MAJOR EQUIPMENT,6,"MAJOR EQUIPMENT, DIA",90,DEFENSE HUMINT INTELLIGENCE (HUMINT) PROGRAM,A,WEAPON SYSTEM COST,Defense-Wide,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3668,300,1,Major equipment,7,"MAJOR EQUIPMENT, DLA",500,Major Equipment,A,WEAPON SYSTEM COST,Defense-Wide,,99327,72450,89447,55737,56032,82863,12683,12716,12805,9127,9127,9304,8451,8481,8545,7838,7844,7874,8216,8216,8328,12059,8659,8694,8911,8911,8971,8763,8763,8789,7704,7704,7728,0,0,4819,4583,0,4846,0,13337,11537,0,11537,0,6766,9575,0,9575,0,13019,13019,0,13137,0,7364,0,7436,0,5644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3669,300,1,Major equipment,11,"MAJOR EQUIPMENT, DCAA",20,Items Less Than $5 Million,A,WEAPON SYSTEM COST,Defense-Wide,,3646,4295,4333,4671,4671,4714,1486,1490,1500,1471,1471,1500,1484,1489,1500,1376,1377,1496,1477,1477,1497,1514,1514,1520,1512,1512,1522,1511,3911,1523,1484,1484,1489,0,0,1469,1397,0,1477,0,1473,1473,0,1473,0,1485,1486,0,1486,0,1291,1291,0,1291,0,1594,0,1594,0,1488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3670,300,1,Major equipment,15,"MAJOR EQUIPMENT, TJS",10,"Major Equipment, TJS",A,WEAPON SYSTEM COST,Defense-Wide,,33215,30886,30928,27912,27912,28171,35044,35134,35380,41088,41088,31836,45609,45772,46114,50547,46583,47633,41904,41904,42473,79499,46799,42988,27061,25659,24234,25535,25811,25897,12028,12028,12065,0,0,11462,10900,0,11526,0,29729,29729,0,29729,0,21849,21878,0,21878,0,13290,13290,0,14792,0,10283,0,10783,0,13027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3671,300,1,MAJOR EQUIPMENT,17,MISSILE DEFENSE AGENCY,10,PATRIOT PAC-3,A,WEAPON SYSTEM COST,Missile Defense,,187444,377234,343773,357692,362101,365457,729579,731455,0,607141,488241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,32,32,40,40,40,72,72,0,122,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3672,300,1,MAJOR EQUIPMENT,17,BALLISTIC MISSILE DEFENSE ORGANIZATION,205,NATIONAL MISSILE DEFENSE,A,WEAPON SYSTEM COST,Missile Defense,,0,0,0,0,73845,74530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3673,300,1,Major equipment,17,"MAJOR EQUIPMENT, MISSILE DEFENSE AGENCY",30,THAAD Procurement,A,WEAPON SYSTEM COST,Missile Defense,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104690,104832,0,419004,419004,420300,0,0,,812213,0,858870,0,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,,0,0,67,0,,,,0,0,,,,,,,,,,,,,,,,
3674,300,1,MAJOR EQUIPMENT,17,BALLISTIC MISSILE DEFENSE ORGANIZATION,341,C4I,A,WEAPON SYSTEM COST,"Comms, Sensors, and Electronics",,22486,0,0,8347,3938,3975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3675,300,1,MAJOR EQUIPMENT,17,BALLISTIC MISSILE DEFENSE ORGANIZATION,350,NAVY AREA TBDM PROGRAM,A,WEAPON SYSTEM COST,Missile Defense,,42671,17962,18143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3676,300,1,Major equipment,17,"MAJOR EQUIPMENT, MISSILE DEFENSE AGENCY",355,AEGIS BMD Procurement,A,WEAPON SYSTEM COST,Missile Defense,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101932,56790,0,225625,225625,168723,0,0,,88969,0,94080,0,,,,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,,0,0,8,0,,,,0,0,,,,,,,,,,,,,,,,
3677,300,1,Major equipment,20,"MAJOR EQUIPMENT, DHRA",500,Personnel Administration,A,WEAPON SYSTEM COST,Defense-Wide,,0,16731,0,20090,20090,0,7282,7301,7352,7260,7260,7404,7233,7258,7312,6722,6722,7187,7395,7395,7496,7883,7883,7915,14154,6966,7013,9984,9984,19214,17399,10399,10431,0,0,32085,30510,0,32263,0,11019,11019,0,11019,0,6139,6147,0,6147,0,42201,42201,0,47201,0,17268,0,17268,0,9341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3678,300,1,MAJOR EQUIPMENT,21,NATIONAL GEOSPATIAL INTELLIGENCE AGENCY,24,"MAJOR EQUIPMENT, NGA",A,WEAPON SYSTEM COST,Defense-Wide,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3679,300,1,Major equipment,23,"MAJOR EQUIPMENT, DEFENSE THREAT REDUCTION AGENCY",20,Vehicles,A,WEAPON SYSTEM COST,Defense-Wide,,132,157,145,144,144,145,145,145,145,46,80,80,198,200,200,80,80,80,197,197,200,179,179,180,0,0,0,0,0,0,50,50,50,0,0,50,47,0,50,0,200,200,0,200,0,46,50,0,50,0,100,100,0,100,0,50,0,50,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,0,4,0,0,1,0,1,0,2,2,0,2,0,0,0,1,0,0,0
3680,300,1,Major equipment,23,"MAJOR EQUIPMENT, DEFENSE THREAT REDUCTION AGENCY",30,Other Major Equipment,A,WEAPON SYSTEM COST,Defense-Wide,,28752,40226,33990,49569,43629,44034,25340,23018,24480,39438,36004,36896,34232,36871,37350,23235,23253,23772,16100,16100,16319,15635,15635,15698,6191,4593,4624,8804,8804,5621,7424,7424,7447,0,0,11941,11355,0,12007,0,12806,12806,0,12806,0,12374,13096,0,13096,0,13386,13386,0,13395,0,7639,0,7639,0,5474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,0,0,3,0,3,0,3,3,0,3,0,0,0,3,0,0,0
3681,300,1,Major equipment,24,"MAJOR EQUIPMENT, DEFENSE SECURITY COOPERATION AGENCY",10,Equipment,A,WEAPON SYSTEM COST,Defense-Wide,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5650,0,0,,0,0,0,,0,0,,0,0,0,,,971,971,0,971,0,0,0,0,0,0,978,978,0,978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3682,300,1,MAJOR EQUIPMENT,24,DEFENSE SECURITY COOPERATION AGENCY,30,OTHER MAJOR EQUIPMENT,A,WEAPON SYSTEM COST,Defense-Wide,,73,417,384,650,650,656,198,199,200,0,0,0,0,207,209,0,0,0,0,769,780,0,505,507,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3683,300,1,Major equipment,25,"MAJOR EQUIPMENT, AFIS",30,"MAJOR EQUIPMENT, AFIS",A,WEAPON SYSTEM COST,Defense-Wide,,5381,5442,5006,4652,4652,4695,5318,5332,5369,7912,7612,7762,6760,6773,6824,6796,6796,6977,6434,6434,6521,5613,5613,5636,2345,2345,2361,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
3684,300,1,Major equipment,26,"MAJOR EQUIPMENT, DODEA",30,Automation/Educational Support & Logistics,A,WEAPON SYSTEM COST,Defense-Wide,,1585,1552,1428,1531,1531,1546,1561,1565,1576,3759,2359,2404,1208,2320,2337,754,2954,2965,1480,1480,1500,516,1516,1522,1490,1490,1500,1494,1494,1498,1458,1458,1463,0,0,1443,1372,0,1451,0,1444,1444,0,1444,0,1457,1458,0,1458,0,1454,1454,0,1454,0,1269,0,1269,0,1298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3685,300,1,Major equipment,27,"MAJOR EQUIPMENT, DCMA",500,Major Equipment,A,WEAPON SYSTEM COST,Defense-Wide,,0,0,0,24309,24309,0,25032,26825,31413,13414,13414,13677,9798,9834,9908,17438,17451,18945,11906,11906,12068,3244,3244,3257,2078,2078,2092,2143,2143,2149,2006,2006,2012,0,0,2041,1941,0,2052,0,2076,2076,0,2076,0,1957,2129,0,2129,0,5711,5711,0,5711,0,4325,0,4325,0,2494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3686,300,1,Major equipment,30,"MAJOR EQUIPMENT, DTSA",20,Major Equipment,A,WEAPON SYSTEM COST,Defense-Wide,,0,0,0,0,0,0,0,0,0,628,628,0,585,586,590,626,626,628,402,402,407,419,419,421,0,0,0,435,435,436,435,435,436,0,0,0,0,0,0,0,447,447,0,447,0,,0,0,0,0,,,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,,,,,,
3687,300,1,MAJOR EQUIPMENT,39,"MAJOR EQUIPMENT, CIFA",100,TSCM EQUIPMENT,A,WEAPON SYSTEM COST,Defense-Wide,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3688,300,1,MAJOR EQUIPMENT,40,"MAJOR EQUIPMENT, NDU",10,NATIONAL DEFENSE UNIVERSITY,A,WEAPON SYSTEM COST,Defense-Wide,,0,0,0,0,0,0,0,0,0,0,0,0,0,338,0,0,347,348,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3689,300,1,Major equipment,41,"MAJOR EQUIPMENT, BTA",10,"Major Equipment, BTA",A,WEAPON SYSTEM COST,Defense-Wide,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6227,16226,16291,7280,7280,7330,687,687,689,8831,8831,8858,0,0,3978,3783,0,4000,0,,0,0,0,0,,,,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,,,,,,,,,,,
3690,300,1,Major equipment,55,"MAJOR EQUIPMENT, DMACT",30,Major Equipment,A,WEAPON SYSTEM COST,Defense-Wide,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11125,11125,11158,10118,10118,10149,0,0,10420,9909,0,10478,0,14542,14542,0,14542,0,15099,15179,0,15179,0,15414,15414,0,15414,0,11402,0,11640,0,11208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,4,4,4,0,0,3,0,0,4,0,5,5,0,5,0,2,6,0,6,0,5,5,0,5,0,3,0,3,0,4,0
3691,300,1,Major equipment,99,Classified Programs,9999999999,Classified Programs,9,,Classified,Y,502200,474300,441500,418400,449700,490400,429200,450300,421500,817800,656500,599500,679400,697200,473400,635700,598000,533600,466300,343800,353600,506300,464300,402300,849291,460500,463600,906836,886548,663100,,1177486,1123560,304794,86029,,,,1002017,323486,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,
3692,300,2,Special Operations Command,1,AVIATION PROGRAMS,0201RWUPGR,Rotary Wing Upgrades and Sustainment,A,WEAPON SYSTEM COST,Aircraft,,44777,86799,81560,69084,77487,68480,168878,80182,79084,378094,297206,289792,575263,567973,675063,206743,205066,447272,171545,158779,129748,103552,113084,86758,71663,72996,74414,93391,89197,51950,93676,90656,101936,0,0,95473,79689,4186,85440,5600,39221,41411,0,41411,0,74733,74832,0,74832,0,114156,110456,0,112456,0,112226,0,112226,0,135985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3693,300,2,SPECIAL OPERATIONS COMMAND,1,AVIATION PROGRAMS,0201SOFTRG,SOF TRAINING SYSTEMS,A,WEAPON SYSTEM COST,Defense-Wide,,12383,3952,2101,6342,2342,2364,4200,0,0,24490,13728,14000,62383,65716,56133,58442,51030,49192,19551,13711,13897,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3694,300,2,SPECIAL OPERATIONS COMMAND,1,AVIATION PROGRAMS,0205MCAR,MC-130H AIR REFUELING SYSTEM,A,WEAPON SYSTEM COST,Aircraft,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26714,30364,0,1000,18023,18268,1516,1516,1522,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3695,300,2,Special Operations Command,1,AVIATION PROGRAMS,0205MH47SL,MH-47 Service Life Extension Program,A,WEAPON SYSTEM COST,Aircraft,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146577,152128,0,86561,98014,83737,100272,63672,59812,95240,95240,61254,75046,63479,63667,54742,28769,28858,5900,28500,52566,105227,3156,112156,4222,,0,0,40500,40500,,,,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,2,,,,0,0,,,,,,,,,,,
3696,300,2,Special Operations Command,1,AVIATION PROGRAMS,0205MH60SL,MH-60 Modernization Program,A,WEAPON SYSTEM COST,Aircraft,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74458,82037,0,25973,29232,29629,91533,91533,91902,76238,76238,76756,95963,97763,98163,127619,146367,146820,0,4600,144914,169631,0,179375,0,145456,145456,0,179256,7800,97504,126780,0,126780,0,78057,73423,0,81457,0,19821,16800,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3697,300,2,Special Operations Command,1,AVIATION PROGRAMS,0207NSAV,Non-Standard Aviation,A,WEAPON SYSTEM COST,Aircraft,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58546,22361,22513,49796,39056,39172,176504,177004,227552,0,0,179625,170174,0,179949,0,210572,226123,8500,281123,8500,36951,99776,0,99776,0,2650,2650,0,2650,0,30200,0,48200,0,61275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,6,6,6,27,9,9,0,0,9,0,0,9,0,9,11,0,24,9,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0
3698,300,2,Special Operations Command,1,AVIATION PROGRAMS,0207UV,Unmanned Vehicles,A,WEAPON SYSTEM COST,Defense-Wide,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182412,0,0,48997,55397,0,,0,0,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,
3699,300,2,Special Operations Command,1,AVIATION PROGRAMS,0606MC130J,Tanker Recapitalization,A,WEAPON SYSTEM COST,Aircraft,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74651,18439,18565,11253,11253,36286,29017,34095,34200,0,0,4968,18910,0,19996,0,,0,0,0,0,,,,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,,,,,,,,,,,
3700,300,2,Special Operations Command,1,AVIATION PROGRAMS,0607U28,U-28,A,WEAPON SYSTEM COST,Aircraft,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7636,7636,7659,5510,5510,5518,3000,0,402,382,0,404,0,25540,5100,0,5100,0,17958,7530,0,7530,0,3000,3000,0,56208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
