ProductOrServiceCode,ProductOrServiceCodeText,PrivateSecurityCategory,CBOcategory,ProductOrServiceArea,ProductOrServiceCode1L,ProductOrServiceCode2L,ProductOrServiceCode2R,ProductOrServiceCode1L1R,DoDportfolio,CSISPortfolio,Simple,HostNation3Category,JointPortfolio
AD65,CONSTRUCTION (OPERATIONAL),R&D,R&D,R&D,A,AD,65,A5,R&D,R&D,R&D,Service,R&D
AD66,CONSTRUCTION (MANAGEMENT/SUPPORT),PAMS,PAMS,PAMS,A,AD,66,A6,R&D,R&D,Service,Service,R&D
AD67,R&D- DEFENSE OTHER: CONSTRUCTION (COMMERCIALIZED),R&D,R&D,R&D,A,AD,67,A7,R&D,R&D,R&D,Service,R&D
AD90,R&D-OTHER DEFENSE,TO BE LABELED,TO BE LABELED,R&D,A,AD,90,A0,R&D,TO BE LABELED,R&D,TO BE LABELED,TO BE LABELED
AD91,OTHER DEFENSE (BASIC),R&D,R&D,R&D,A,AD,91,A1,R&D,R&D,R&D,Service,R&D
AD92,OTHER DEFENSE (APPLIED/EXPLORATORY),R&D,R&D,R&D,A,AD,92,A2,R&D,R&D,R&D,Service,R&D
AD93,OTHER DEFENSE (ADVANCED),R&D,R&D,R&D,A,AD,93,A3,R&D,R&D,R&D,Service,R&D
AD94,OTHER DEFENSE (ENGINEERING),R&D,R&D,R&D,A,AD,94,A4,R&D,R&D,R&D,Service,R&D
AD95,OTHER DEFENSE (OPERATIONAL),R&D,R&D,R&D,A,AD,95,A5,R&D,R&D,R&D,Service,R&D
AD96,OTHER DEFENSE (MANAGEMENT/SUPPORT),PAMS,PAMS,PAMS,A,AD,96,A6,R&D,R&D,Service,Service,R&D
AD97,R&D- DEFENSE OTHER: OTHER (COMMERCIALIZED),R&D,R&D,R&D,A,AD,97,A7,R&D,R&D,R&D,Service,R&D
AE10,R&D-EMPL GROW-PRODUCTIVTY,TO BE LABELED,TO BE LABELED,R&D,A,AE,10,A0,R&D,TO BE LABELED,R&D,TO BE LABELED,TO BE LABELED
AE11,R&D- ECONOMIC GROWTH: EMPLOYMENT GROWTH/PRODUCTIVITY (BASIC RESEARCH),R&D,NULL,R&D,A,AE,11,A1,R&D,R&D,R&D,Service,R&D
AE12,R&D- ECONOMIC GROWTH: EMPLOYMENT GROWTH/PRODUCTIVITY (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),R&D,R&D,R&D,A,AE,12,A2,R&D,R&D,R&D,Service,R&D
AE13,R&D-EMPL GROW-PRODUCTIVTY-ADV DEV,R&D,R&D,R&D,A,AE,13,A3,R&D,R&D,R&D,Service,R&D
AE14,R&D-EMPL GROW-PRODUCTIVTY-ENG DEV,R&D,R&D,R&D,A,AE,14,A4,R&D,R&D,R&D,Service,R&D
AE15,R&D- ECONOMIC GROWTH: EMPLOYMENT GROWTH/PRODUCTIVITY (OPERATIONAL SYSTEMS DEVELOPMENT),NULL,NULL,R&D,A,AE,15,A5,NULL,NULL,R&D,NULL,NULL
AE16,R&D-EMPL GROW-PRODUCTIVTY-MGMT SUP,PAMS,PAMS,PAMS,A,AE,16,A6,R&D,R&D,Service,Service,R&D
AE21,R&D- ECONOMIC GROWTH: PRODUCT/SERVICE IMPROVEMENT (BASIC RESEARCH),R&D,R&D,R&D,A,AE,21,A1,R&D,R&D,R&D,Service,R&D
AE22,R&D- ECONOMIC GROWTH: PRODUCT/SERVICE IMPROVEMENT (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),R&D,R&D,R&D,A,AE,22,A2,R&D,R&D,R&D,Service,R&D
AE23,R&D- ECONOMIC GROWTH: PRODUCT/SERVICE IMPROVEMENT (ADVANCED DEVELOPMENT),R&D,R&D,R&D,A,AE,23,A3,R&D,R&D,R&D,Service,R&D
AE24,R&D- ECONOMIC GROWTH: PRODUCT/SERVICE IMPROVEMENT (ENGINEERING DEVELOPMENT),R&D,R&D,R&D,A,AE,24,A4,R&D,R&D,R&D,Service,R&D
AE25,R&D- ECONOMIC GROWTH: PRODUCT/SERVICE IMPROVEMENT (OPERATIONAL SYSTEMS DEVELOPMENT),R&D,R&D,R&D,A,AE,25,A5,R&D,R&D,R&D,Service,R&D
AE26,R&D- ECONOMIC GROWTH: PRODUCT/SERVICE IMPROVEMENT (MANAGEMENT/SUPPORT),PAMS,PAMS,PAMS,A,AE,26,A6,R&D,R&D,Service,Service,R&D
AE27,R&D-PROD/SERV IMPROVEMENT-COMERCLIZ,R&D,NULL,R&D,A,AE,27,A7,R&D,R&D,R&D,Service,R&D
AE30,NULL,R&D,NULL,R&D,A,AE,30,A0,R&D,R&D,R&D,Service,R&D
AE31,MANUFACTURING TECHNOLOGY (BASIC),R&D,R&D,R&D,A,AE,31,A1,R&D,R&D,R&D,Service,R&D
AE32,R&D- ECONOMIC GROWTH: MANUFACTURING TECHNOLOGY (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),R&D,R&D,R&D,A,AE,32,A2,R&D,R&D,R&D,Service,R&D
AE33,MANUFACTURING TECHNOLOGY (ADVANCED),R&D,R&D,R&D,A,AE,33,A3,R&D,R&D,R&D,Service,R&D
AE34,R&D- ECONOMIC GROWTH: MANUFACTURING TECHNOLOGY (ENGINEERING DEVELOPMENT),R&D,R&D,R&D,A,AE,34,A4,R&D,R&D,R&D,Service,R&D
AE35,R&D- ECONOMIC GROWTH: MANUFACTURING TECHNOLOGY (OPERATIONAL SYSTEMS DEVELOPMENT),R&D,R&D,R&D,A,AE,35,A5,R&D,R&D,R&D,Service,R&D
AE36,R&D- ECONOMIC GROWTH: MANUFACTURING TECHNOLOGY (MANAGEMENT/SUPPORT),PAMS,PAMS,PAMS,A,AE,36,A6,R&D,R&D,Service,Service,R&D
AE37,R&D- ECONOMIC GROWTH: MANUFACTURING TECHNOLOGY (COMMERCIALIZED),R&D,R&D,R&D,A,AE,37,A7,R&D,R&D,R&D,Service,R&D
AE91,R&D- ECONOMIC GROWTH: OTHER (BASIC RESEARCH),R&D,R&D,R&D,A,AE,91,A1,R&D,R&D,R&D,Service,R&D
AE92,R&D- ECONOMIC GROWTH: OTHER (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),R&D,R&D,R&D,A,AE,92,A2,R&D,R&D,R&D,Service,R&D
AE93,R&D- ECONOMIC GROWTH: OTHER (ADVANCED DEVELOPMENT),R&D,R&D,R&D,A,AE,93,A3,R&D,R&D,R&D,Service,R&D
AE94,R&D- ECONOMIC GROWTH: OTHER (ENGINEERING DEVELOPMENT),R&D,R&D,R&D,A,AE,94,A4,R&D,R&D,R&D,Service,R&D
AE95,R&D-ECON GROW-PRODUCTIVTY-OPSY DEV,R&D,R&D,R&D,A,AE,95,A5,R&D,R&D,R&D,Service,R&D
AE96,R&D- ECONOMIC GROWTH: OTHER (MANAGEMENT/SUPPORT),PAMS,PAMS,PAMS,A,AE,96,A6,R&D,R&D,Service,Service,R&D
AE97,NULL,R&D,NULL,R&D,A,AE,97,A7,R&D,R&D,R&D,Service,R&D
AF10,R&D-EDUCATIONAL,TO BE LABELED,TO BE LABELED,R&D,A,AF,10,A0,R&D,TO BE LABELED,R&D,TO BE LABELED,TO BE LABELED
AF11,EDUCATION (BASIC),R&D,R&D,R&D,A,AF,11,A1,R&D,R&D,R&D,Service,R&D
AF12,EDUCATION (APPLIED/EXPLORATORY),R&D,R&D,R&D,A,AF,12,A2,R&D,R&D,R&D,Service,R&D
AF13,EDUCATION (ADVANCED),R&D,R&D,R&D,A,AF,13,A3,R&D,R&D,R&D,Service,R&D
AF14,EDUCATION (ENGINEERING),R&D,R&D,R&D,A,AF,14,A4,R&D,R&D,R&D,Service,R&D
AF15,EDUCATION (OPERATIONAL),R&D,R&D,R&D,A,AF,15,A5,R&D,R&D,R&D,Service,R&D
AF16,EDUCATION (MANAGEMENT/SUPPORT),PAMS,PAMS,PAMS,A,AF,16,A6,R&D,R&D,Service,Service,R&D
AF17,R&D- EDUCATION: EDUCATIONAL (COMMERCIALIZED),R&D,R&D,R&D,A,AF,17,A7,R&D,R&D,R&D,Service,R&D
AG10,R&D-ENERGY - COAL,TO BE LABELED,TO BE LABELED,R&D,A,AG,10,A0,R&D,TO BE LABELED,R&D,TO BE LABELED,TO BE LABELED
AG11,COAL (BASIC),R&D,R&D,R&D,A,AG,11,A1,R&D,R&D,R&D,Service,R&D
AG12,COAL (APPLIED/EXPLORATORY),RnD,NULL,R&D,A,AG,12,A2,R&D,R&D,R&D,Service,R&D
AG13,COAL (ADVANCED),R&D,NULL,R&D,A,AG,13,A3,R&D,R&D,R&D,Service,R&D
AG14,COAL (ENGINEERING),RnD,NULL,R&D,A,AG,14,A4,R&D,R&D,R&D,Service,R&D
AG15,NULL,NULL,NULL,R&D,A,AG,15,A5,R&D,NULL,R&D,NULL,NULL
AG16,NULL,NULL,NULL,PAMS,A,AG,16,A6,R&D,NULL,Service,NULL,NULL
AG17,R&D-ENERGY - COAL-COMERCLIZ,NULL,NULL,R&D,A,AG,17,A7,R&D,NULL,R&D,NULL,NULL
AG20,R&D-ENERGY - GAS,TO BE LABELED,TO BE LABELED,R&D,A,AG,20,A0,R&D,TO BE LABELED,R&D,TO BE LABELED,TO BE LABELED
AG21,GAS (BASIC),R&D,R&D,R&D,A,AG,21,A1,R&D,R&D,R&D,Service,R&D
AG22,GAS (APPLIED/EXPLORATORY),R&D,R&D,R&D,A,AG,22,A2,R&D,R&D,R&D,Service,R&D
AG23,GAS (ADVANCED),R&D,NULL,R&D,A,AG,23,A3,R&D,R&D,R&D,Service,R&D
AG24,GAS (ENGINEERING),R&D,R&D,R&D,A,AG,24,A4,R&D,R&D,R&D,Service,R&D
AG25,GAS (OPERATIONAL),R&D,R&D,R&D,A,AG,25,A5,R&D,R&D,R&D,Service,R&D
AG26,GAS (MANAGEMENT/SUPPORT),PAMS,PAMS,PAMS,A,AG,26,A6,R&D,R&D,Service,Service,R&D
AG27,NULL,R&D,R&D,R&D,A,AG,27,A7,R&D,R&D,R&D,Service,R&D
AG31,GEOTHERMAL (BASIC),R&D,R&D,R&D,A,AG,31,A1,R&D,R&D,R&D,Service,R&D
AG32,GEOTHERMAL (APPLIED/EXPLORATORY),R&D,R&D,R&D,A,AG,32,A2,R&D,R&D,R&D,Service,R&D
AG33,GEOTHERMAL (ADVANCED),R&D,NULL,R&D,A,AG,33,A3,R&D,R&D,R&D,Service,R&D
AG34,GEOTHERMAL (ENGINEERING),RnD,NULL,R&D,A,AG,34,A4,R&D,R&D,R&D,Service,R&D
AG35,NULL,R&D,NULL,R&D,A,AG,35,A5,R&D,R&D,R&D,Service,R&D
AG41,R&D- ENERGY: WIND (BASIC RESEARCH),R&D,NULL,R&D,A,AG,41,A1,R&D,R&D,R&D,Service,R&D
AG42,R&D- ENERGY: WIND (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),R&D,R&D,R&D,A,AG,42,A2,R&D,R&D,R&D,Service,R&D
AG43,R&D- ENERGY: WIND (ADVANCED DEVELOPMENT),R&D,R&D,R&D,A,AG,43,A3,R&D,R&D,R&D,Service,R&D
AG44,R&D- ENERGY: WIND (ENGINEERING DEVELOPMENT),R&D,NULL,R&D,A,AG,44,A4,R&D,R&D,R&D,Service,R&D
AG46,R&D- ENERGY: WIND (MANAGEMENT/SUPPORT),NULL,NULL,R&D,A,AG,46,A6,R&D,NULL,R&D,NULL,NULL
AG47,R&D-ENERGY - WIND-COMERCLIZ,R&D,R&D,R&D,A,AG,47,A7,R&D,R&D,R&D,Service,R&D
AG50,R&D-ENERGY - NUCLEAR,TO BE LABELED,TO BE LABELED,R&D,A,AG,50,A0,R&D,TO BE LABELED,R&D,TO BE LABELED,TO BE LABELED
AG51,NUCLEAR (BASIC),R&D,R&D,R&D,A,AG,51,A1,R&D,R&D,R&D,Service,R&D
AG52,NUCLEAR (APPLIED/EXPLORATORY),R&D,NULL,R&D,A,AG,52,A2,R&D,R&D,R&D,Service,R&D
AG53,NUCLEAR (ADVANCED),R&D,R&D,R&D,A,AG,53,A3,R&D,R&D,R&D,Service,R&D
AG54,NUCLEAR (ENGINEERING),R&D,R&D,R&D,A,AG,54,A4,R&D,R&D,R&D,Service,R&D
AG55,NUCLEAR (OPERATIONAL),R&D,R&D,R&D,A,AG,55,A5,R&D,R&D,R&D,Service,R&D
AG56,NUCLEAR (MANAGEMENT/SUPPORT),PAMS,NULL,PAMS,A,AG,56,A6,R&D,R&D,Service,Service,R&D
AG57,R&D-ENERGY - NUCLEAR-COMERCLIZ,NULL,NULL,R&D,A,AG,57,A7,R&D,NULL,R&D,NULL,NULL
AG61,PETROLEUM (BASIC),R&D,R&D,R&D,A,AG,61,A1,R&D,R&D,R&D,Service,R&D
AG62,PETROLEUM (APPLIED/EXPLORATORY),R&D,NULL,R&D,A,AG,62,A2,R&D,R&D,R&D,Service,R&D
AG63,PETROLEUM (ADVANCED),R&D,R&D,R&D,A,AG,63,A3,R&D,R&D,R&D,Service,R&D
AG64,PETROLEUM (ENGINEERING),R&D,NULL,R&D,A,AG,64,A4,R&D,R&D,R&D,Service,R&D
AG65,PETROLEUM (OPERATIONAL),R&D,R&D,R&D,A,AG,65,A5,R&D,R&D,R&D,Service,R&D
AG66,PETROLEUM (MANAGEMENT/SUPPORT),PAMS,PAMS,PAMS,A,AG,66,A6,R&D,R&D,Service,Service,R&D
AG67,R&D-ENERGY - PETROLEUM-COMERCLIZ,R&D,NULL,R&D,A,AG,67,A7,R&D,R&D,R&D,Service,R&D
AG71,R&D- ENERGY: SOLAR/PHOTOVOLTAIC (BASIC RESEARCH),R&D,NULL,R&D,A,AG,71,A1,R&D,R&D,R&D,Service,R&D
AG72,R&D- ENERGY: SOLAR/PHOTOVOLTAIC (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),R&D,R&D,R&D,A,AG,72,A2,R&D,R&D,R&D,Service,R&D
AG73,R&D- ENERGY: SOLAR/PHOTOVOLTAIC (ADVANCED DEVELOPMENT),R&D,R&D,R&D,A,AG,73,A3,R&D,R&D,R&D,Service,R&D
AG74,R&D- ENERGY: SOLAR/PHOTOVOLTAIC (ENGINEERING DEVELOPMENT),R&D,NULL,R&D,A,AG,74,A4,R&D,R&D,R&D,Service,R&D
AG75,R&D- ENERGY: SOLAR/PHOTOVOLTAIC (OPERATIONAL SYSTEMS DEVELOPMENT),RnD,NULL,R&D,A,AG,75,A5,R&D,R&D,R&D,Service,R&D
AG76,R&D- ENERGY: SOLAR/PHOTOVOLTAIC (MANAGEMENT/SUPPORT),NULL,NULL,PAMS,A,AG,76,A6,R&D,NULL,Service,NULL,NULL
AG77,R&D- ENERGY: SOLAR/PHOTOVOLTAIC (COMMERCIALIZED),R&D,NULL,R&D,A,AG,77,A7,R&D,R&D,R&D,Service,R&D
AG81,CONSERVATION OF ENERGY (BASIC),R&D,R&D,R&D,A,AG,81,A1,R&D,R&D,R&D,Service,R&D
AG82,R&D- ENERGY: CONSERVATION (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),R&D,R&D,R&D,A,AG,82,A2,R&D,R&D,R&D,Service,R&D
AG83,CONSERVATION OF ENERGY (ADVANCED),R&D,R&D,R&D,A,AG,83,A3,R&D,R&D,R&D,Service,R&D
AG84,R&D- ENERGY: CONSERVATION (ENGINEERING DEVELOPMENT),R&D,R&D,R&D,A,AG,84,A4,R&D,R&D,R&D,Service,R&D
AG85,R&D- ENERGY: CONSERVATION (OPERATIONAL SYSTEMS DEVELOPMENT),R&D,R&D,R&D,A,AG,85,A5,R&D,R&D,R&D,Service,R&D
AG86,R&D-CONSERV OF ENERGY-MGMT SUP,PAMS,PAMS,PAMS,A,AG,86,A6,R&D,R&D,Service,Service,R&D
AG90,R&D-OTHER ENERGY,TO BE LABELED,TO BE LABELED,R&D,A,AG,90,A0,R&D,TO BE LABELED,R&D,TO BE LABELED,TO BE LABELED
AG91,OTHER ENERGY (BASIC),R&D,R&D,R&D,A,AG,91,A1,R&D,R&D,R&D,Service,R&D
AG92,OTHER ENERGY (APPLIED/EXPLORATORY),R&D,R&D,R&D,A,AG,92,A2,R&D,R&D,R&D,Service,R&D
AG93,OTHER ENERGY (ADVANCED),R&D,R&D,R&D,A,AG,93,A3,R&D,R&D,R&D,Service,R&D
AG94,OTHER ENERGY (ENGINEERING),R&D,R&D,R&D,A,AG,94,A4,R&D,R&D,R&D,Service,R&D
AG95,OTHER ENERGY (OPERATIONAL),R&D,R&D,R&D,A,AG,95,A5,R&D,R&D,R&D,Service,R&D
AG96,OTHER ENERGY (MANAGEMENT/SUPPORT),PAMS,PAMS,PAMS,A,AG,96,A6,R&D,R&D,Service,Service,R&D
AG97,R&D- ENERGY: OTHER (COMMERCIALIZED),R&D,R&D,R&D,A,AG,97,A7,R&D,R&D,R&D,Service,R&D
AH10,R&D-POLLUTION CONT/ABATE,TO BE LABELED,TO BE LABELED,R&D,A,AH,10,A0,R&D,TO BE LABELED,R&D,TO BE LABELED,TO BE LABELED
AH11,R&D- ENVIRONMENTAL PROTECTION: POLLUTION CONTROL/ABATEMENT (BASIC RESEARCH),R&D,R&D,R&D,A,AH,11,A1,R&D,R&D,R&D,Service,R&D
AH12,R&D- ENVIRON PROTECTION: POLLUTION CONTROL/ABATEMENT (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),R&D,R&D,R&D,A,AH,12,A2,R&D,R&D,R&D,Service,R&D
AH13,R&D- ENVIRONMENTAL PROTECTION: POLLUTION CONTROL/ABATEMENT (ADVANCED DEVELOPMENT),R&D,R&D,R&D,A,AH,13,A3,R&D,R&D,R&D,Service,R&D
AH14,R&D- ENVIRONMENTAL PROTECTION: POLLUTION CONTROL/ABATEMENT (ENGINEERING DEVELOPMENT),R&D,R&D,R&D,A,AH,14,A4,R&D,R&D,R&D,Service,R&D
AH15,R&D-POLLUTION CONT/ABATE-OPSY DEV,R&D,R&D,R&D,A,AH,15,A5,R&D,R&D,R&D,Service,R&D
AH16,R&D-POLLUTION CONT/ABATE-MGMT SUP,PAMS,PAMS,PAMS,A,AH,16,A6,R&D,R&D,Service,Service,R&D
AH20,R&D-AIR POLLUTION,TO BE LABELED,TO BE LABELED,R&D,A,AH,20,A0,R&D,TO BE LABELED,R&D,TO BE LABELED,TO BE LABELED
AH21,AIR POLLUTION (BASIC),R&D,R&D,R&D,A,AH,21,A1,R&D,R&D,R&D,Service,R&D
AH22,AIR POLLUTION (APPLIED/EXPLORATORY),R&D,R&D,R&D,A,AH,22,A2,R&D,R&D,R&D,Service,R&D
AH23,AIR POLLUTION (ADVANCED),R&D,R&D,R&D,A,AH,23,A3,R&D,R&D,R&D,Service,R&D
AH24,AIR POLLUTION (ENGINEERING),R&D,R&D,R&D,A,AH,24,A4,R&D,R&D,R&D,Service,R&D
AH25,AIR POLLUTION (OPERATIONAL),R&D,NULL,R&D,A,AH,25,A5,R&D,R&D,R&D,Service,R&D
AH26,AIR POLLUTION (MANAGEMENT/SUPPORT),PAMS,PAMS,PAMS,A,AH,26,A6,R&D,R&D,Service,Service,R&D
AH27,R&D- ENVIRONMENTAL PROTECTION: AIR POLLUTION (COMMERCIALIZED),R&D,NULL,R&D,A,AH,27,A7,R&D,R&D,R&D,Service,R&D
AH30,R&D-WATER POLLUTION,TO BE LABELED,TO BE LABELED,R&D,A,AH,30,A0,R&D,TO BE LABELED,R&D,TO BE LABELED,TO BE LABELED
AH31,R&D- ENVIRONMENTAL PROTECTION: WATER POLLUTION (BASIC RESEARCH),R&D,R&D,R&D,A,AH,31,A1,R&D,R&D,R&D,Service,R&D
AH32,R&D- ENVIRONMENTAL PROTECTION: WATER POLLUTION (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),R&D,R&D,R&D,A,AH,32,A2,R&D,R&D,R&D,Service,R&D
AH33,R&D- ENVIRONMENTAL PROTECTION: WATER POLLUTION (ADVANCED DEVELOPMENT),R&D,R&D,R&D,A,AH,33,A3,R&D,R&D,R&D,Service,R&D
AH34,WATER POLLUTION (ENGINEERING),R&D,R&D,R&D,A,AH,34,A4,R&D,R&D,R&D,Service,R&D
AH35,R&D- ENVIRONMENTAL PROTECTION: WATER POLLUTION (OPERATIONAL SYSTEMS DEVELOPMENT),R&D,R&D,R&D,A,AH,35,A5,R&D,R&D,R&D,Service,R&D
AH36,R&D- ENVIRONMENTAL PROTECTION: WATER POLLUTION (MANAGEMENT/SUPPORT),PAMS,NULL,PAMS,A,AH,36,A6,R&D,R&D,Service,Service,R&D
AH37,R&D-WATER POLLUTION-COMERCLIZ,R&D,NULL,R&D,A,AH,37,A7,R&D,R&D,R&D,Service,R&D
AH41,NOISE POLLUTION (BASIC),R&D,R&D,R&D,A,AH,41,A1,R&D,R&D,R&D,Service,R&D
AH42,R&D- ENVIRONMENTAL PROTECTION: NOISE POLLUTION (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),R&D,R&D,R&D,A,AH,42,A2,R&D,R&D,R&D,Service,R&D
AH43,R&D- ENVIRONMENTAL PROTECTION: NOISE POLLUTION (ADVANCED DEVELOPMENT),R&D,NULL,R&D,A,AH,43,A3,R&D,R&D,R&D,Service,R&D
AH44,NOISE POLLUTION (ENGINEERING),R&D,NULL,R&D,A,AH,44,A4,R&D,R&D,R&D,Service,R&D
AH45,NOISE POLLUTION (OPERATIONAL),R&D,NULL,R&D,A,AH,45,A5,R&D,R&D,R&D,Service,R&D
AH46,R&D- ENVIRONMENTAL PROTECTION: NOISE POLLUTION (MANAGEMENT/SUPPORT),PAMS,PAMS,PAMS,A,AH,46,A6,R&D,R&D,Service,Service,R&D
AH47,R&D-NOISE POLLUTION-COMERCLIZ,R&D,R&D,R&D,A,AH,47,A7,R&D,R&D,R&D,Service,R&D
AH50,R&D-OTHER POLLUTION,TO BE LABELED,TO BE LABELED,R&D,A,AH,50,A0,R&D,TO BE LABELED,R&D,TO BE LABELED,TO BE LABELED
AH51,R&D-OTHER POLLUTION-RESEARCH,TO BE LABELED,TO BE LABELED,R&D,A,AH,51,A1,R&D,TO BE LABELED,R&D,TO BE LABELED,TO BE LABELED
AH53,R&D-OTHER POLLUTION-ADV DEV,TO BE LABELED,TO BE LABELED,R&D,A,AH,53,A3,R&D,TO BE LABELED,R&D,TO BE LABELED,TO BE LABELED
AH56,NULL,PAMS,PAMS,PAMS,A,AH,56,A6,R&D,R&D,Service,Service,R&D
AH57,NULL,R&D,NULL,R&D,A,AH,57,A7,R&D,R&D,R&D,Service,R&D
AH90,R&D-OTHER ENVIRONMENT,TO BE LABELED,TO BE LABELED,R&D,A,AH,90,A0,R&D,TO BE LABELED,R&D,TO BE LABELED,TO BE LABELED
AH91,R&D- ENVIRONMENTAL PROTECTION: OTHER (BASIC RESEARCH),R&D,R&D,R&D,A,AH,91,A1,R&D,R&D,R&D,Service,R&D
AH92,R&D- ENVIRONMENTAL PROTECTION: OTHER (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),R&D,R&D,R&D,A,AH,92,A2,R&D,R&D,R&D,Service,R&D
AH93,R&D- ENVIRONMENTAL PROTECTION: OTHER (ADVANCED DEVELOPMENT),R&D,R&D,R&D,A,AH,93,A3,R&D,R&D,R&D,Service,R&D
AH94,R&D- ENVIRONMENTAL PROTECTION: OTHER (ENGINEERING DEVELOPMENT),R&D,R&D,R&D,A,AH,94,A4,R&D,R&D,R&D,Service,R&D
AH95,R&D- ENVIRONMENTAL PROTECTION: OTHER (OPERATIONAL SYSTEMS DEVELOPMENT),R&D,R&D,R&D,A,AH,95,A5,R&D,R&D,R&D,Service,R&D
AH96,R&D- ENVIRONMENTAL PROTECTION: OTHER (MANAGEMENT/SUPPORT),PAMS,PAMS,PAMS,A,AH,96,A6,R&D,R&D,Service,Service,R&D
AH97,R&D- ENVIRONMENTAL PROTECTION: OTHER (COMMERCIALIZED),R&D,R&D,R&D,A,AH,97,A7,R&D,R&D,R&D,Service,R&D
AJ10,R&D-PHYSICAL SCIENCE,TO BE LABELED,TO BE LABELED,R&D,A,AJ,10,A0,R&D,TO BE LABELED,R&D,TO BE LABELED,TO BE LABELED
AJ11,PHYSICAL SCIENCES (BASIC),R&D,R&D,R&D,A,AJ,11,A1,R&D,R&D,R&D,Service,R&D
AJ12,R&D- GENERAL SCIENCE/TECHNOLOGY: PHYSICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),R&D,R&D,R&D,A,AJ,12,A2,R&D,R&D,R&D,Service,R&D
AJ13,PHYSICAL SCIENCES (ADVANCED),R&D,R&D,R&D,A,AJ,13,A3,R&D,R&D,R&D,Service,R&D
AJ14,PHYSICAL SCIENCES (ENGINEERING),R&D,R&D,R&D,A,AJ,14,A4,R&D,R&D,R&D,Service,R&D
AJ15,PHYSICAL SCIENCES (OPERATIONAL),R&D,R&D,R&D,A,AJ,15,A5,R&D,R&D,R&D,Service,R&D
AJ16,R&D- GENERAL SCIENCE/TECHNOLOGY: PHYSICAL SCIENCES (MANAGEMENT/SUPPORT),PAMS,PAMS,PAMS,A,AJ,16,A6,R&D,R&D,Service,Service,R&D
AJ17,R&D- GENERAL SCIENCE/TECHNOLOGY: PHYSICAL SCIENCES (COMMERCIALIZED),R&D,R&D,R&D,A,AJ,17,A7,R&D,R&D,R&D,Service,R&D
AJ21,R&D- GENERAL SCIENCE/TECHNOLOGY: MATHEMATICAL/COMPUTER SCIENCES (BASIC RESEARCH),R&D,R&D,R&D,A,AJ,21,A1,R&D,R&D,R&D,Service,R&D
AJ22,R&D- GENERAL SCI/TECH: MATHEMATICAL/COMPUTER SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),R&D,R&D,R&D,A,AJ,22,A2,R&D,R&D,R&D,Service,R&D
AJ23,R&D- GENERAL SCIENCE/TECHNOLOGY: MATHEMATICAL/COMPUTER SCIENCES (ADVANCED DEVELOPMENT),R&D,R&D,R&D,A,AJ,23,A3,R&D,R&D,R&D,Service,R&D
AJ24,R&D- GENERAL SCIENCE/TECHNOLOGY: MATHEMATICAL/COMPUTER SCIENCES (ENGINEERING DEVELOPMENT),R&D,R&D,R&D,A,AJ,24,A4,R&D,R&D,R&D,Service,R&D
AJ25,R&D- GENERAL SCIENCE/TECHNOLOGY: MATHEMATICAL/COMPUTER SCIENCES (OPERATIONAL SYSTEMS DEVELOPMENT),R&D,R&D,R&D,A,AJ,25,A5,R&D,R&D,R&D,Service,R&D
AJ26,R&D- GENERAL SCIENCE/TECHNOLOGY: MATHEMATICAL/COMPUTER SCIENCES (MANAGEMENT/SUPPORT),PAMS,PAMS,PAMS,A,AJ,26,A6,R&D,R&D,Service,Service,R&D
AJ27,R&D- GENERAL SCIENCE/TECHNOLOGY: MATHEMATICAL/COMPUTER SCIENCES (COMMERCIALIZED),R&D,R&D,R&D,A,AJ,27,A7,R&D,R&D,R&D,Service,R&D
AJ31,ENVIRONMENTAL SCIENCES (BASIC),R&D,R&D,R&D,A,AJ,31,A1,R&D,R&D,R&D,Service,R&D
AJ32,R&D- GENERAL SCIENCE/TECHNOLOGY: ENVIRONMENTAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),R&D,R&D,R&D,A,AJ,32,A2,R&D,R&D,R&D,Service,R&D
AJ33,ENVIRONMENTAL SCIENCES (ADVANCED),R&D,R&D,R&D,A,AJ,33,A3,R&D,R&D,R&D,Service,R&D
AJ34,R&D- GENERAL SCIENCE/TECHNOLOGY: ENVIRONMENTAL SCIENCES  (ENGINEERING DEVELOPMENT),R&D,R&D,R&D,A,AJ,34,A4,R&D,R&D,R&D,Service,R&D
AJ35,R&D- GENERAL SCIENCE/TECHNOLOGY: ENVIRONMENTAL SCIENCES (OPERATIONAL SYSTEMS DEVELOPMENT),R&D,R&D,R&D,A,AJ,35,A5,R&D,R&D,R&D,Service,R&D
