systemequipmentcode,CSIScontractID
3AFF,4254787
2SBI,3465233
168,10061174
210,2964466
1DAM,9173234
ZDE,24860511
1AIG,9205397
1ZDE,9273686
1AIC,500044
1CNE,495574
274,10098763
181,10050637
ZOP,19421551
ZHK,10008234
ZOP,9284889
554,18800492
378,2961564
1DJN,9177680
2SBI,3465631
2SEJ,3565213
548,1392896
180,3054552
166,1384139
234,3403167
128,7952242
3AAK,1199260
3ACR,20194728
1EHC,9184549
3BSR,9876864
1AIA,9135128
ZOP,10120164
126,18934929
156,24578762
1EDK,488000
ZSE,3559341
262,24962576
549,20247026
3AAK,4062110
1ZDE,9163516
3BSN,9905117
2SJW,18692888
2GSG,2977309
2AFU,20245321
158,24569095
3ABH,9913574
125,9936694
3ACA,1157548
553,18406366
3ACA,4070431
746,24543811
3AFF,9912796
156,18923332
2BJL,18948447
3CEA,9819279
2AHV,20456607
156,24570564
181,10047829
3ZDE,9924841
156,24579054
1AIA,482158
N21,9932771
5ZOP,15493462
258,18687130
ZOP,18803808
115,9205856
3AFC,9888794
374,18785826
1AHK,9204465
125,10071046
3ZDE,9920742
3AFH,9894101
2ZBC,19426840
149,18684203
4CAA,9421511
2BJB,18891358
ZDE,10126015
2GFF,18776433
530,3259812
ZSE,9372704
153,2965071
1EBU,488470
364,18892373
ZOP,547866
156,26301818
125,9937693
327,9843540
3ACR,4071788
CAA,24604601
156,7988624
299,24555801
CAA,9421135
2CNJ,2966294
174,24571686
ZHK,8420927
125,25153475
M16,24711149
125,1392437
549,18889883
1EDK,482275
ZOP,10121163
N21,10072785
3ACA,1201395
M85,18052911
ZHK,24862787
161,3479709
2AAE,3237834
3HYC,17628815
3GAE,9847515
3ABC,4079483
156,18923747
2BJM,18955235
3AFF,4036442
CAA,8040457
156,24579635
5ZOP,9269967
3ACR,9902297
3AFH,9935492
1CAA,9422164
2GUA,NULL
2SID,3367559
3ZOP,9918223
1CAA,18402175
ZOP,19418325
157,24529821
2AHP,18897425
3GWA,2975200
1CAA,3844109
ZOP,14365135
2AFX,18887415
1ZOP,9285023
3BSN,9898977
2ZOP,19141755
ZOP,24582750
401,10069490
178,14257387
1AHC,463734
210,2965279
212,18661776
3BJL,20248874
2AHJ,4043366
180,16563847
ZOP,9121861
2AVG,3456832
2AHJ,18888201
158,24580210
158,24530681
3GWQ,9819264
1AHK,498760
1AHA,9155089
178,26393051
3BSR,9913157
1ZDE,9279534
3AEC,9930630
1AIA,9196954
1ZOP,9291870
2AED,18953112
ZOP,9121858
2AHV,3240173
M15,9813346
548,1359706
3ACD,1189746
156,24570561
2AHV,3241006
1AIA,9204903
2AFU,3238287
ZOP,2343199
125,9936067
2APC,18948311
106,7935608
124,1398123
174,7987751
3BSJ,4084640
ZOP,10122162
2AVG,2960729
2SBP,19267611
ZOP,10123390
351,10083429
234,3043729
3ACA,9942746
3BSG,1188191
324,5286819
1CAA,18401757
3ZBC,16647579
N02,19243439
200,10082882
2AFX,20245660
2AEB,18952374
125,10075895
2AAC,3238673
101,3485368
1DJN,9189791
530,22776650
1AIC,9172052
3CAA,1178674
125,1359244
3AFH,1189209
5ZOP,9292151
3BSP,9901555
CAA,2340261
3ACD,9920383
ZOP,9919718
ZOP,24674360
ZOP,10347646
106,25461038
ZHK,19854237
101,3581721
156,22783120
198,18983234
N02,17760955
3BSS,9887408
2AFX,20456743
3AFF,4080624
1GVE,9126550
2AFX,3236920
3AFH,20248481
CAA,2341074
362,10094922
1AIA,4062250
1GIF,9139509
3CAA,9870224
278,24814319
148,26429462
2ZDE,19187705
2GAU,18755612
ZOP,10122975
3BSR,9898361
ZSE,9324360
ZSE,9337762
1AIA,9210296
2AFX,18900130
125,9937690
111,9892961
ZOP,10120562
3ACD,4071663
ZOP,9287302
1CAA,18402172
3GNW,1145967
299,24560650
158,24580207
1ZOP,9276948
380,18698783
ZHK,14107197
370,10090279
174,24572104
1DLD,20481597
3AFA,9888054
125,1391043
2BSD,4082718
2BSH,20393182
ZBC,8420879
156,7989437
ZOP,9324743
181,10062061
2AFC,3237413
1AIC,493383
3AHL,1159629
ZBC,9270492
ZHR,8349884
ZOP,9323120
5ZSE,9311362
ZOP,8262713
4CAA,621451
3BSR,9912762
157,7974751
2BJM,18955238
234,16770324
3BSR,9894385
ZOP,10126951
3BSN,9905303
ZSE,24794615
ZOP,24635379
3BSS,1188553
298,26144551
181,25153522
3AFC,9896806
CAA,2340659
337,18718537
156,24570750
125,20158576
CAA,621762
2AFX,3236293
ZOP,24684845
2AAE,18893779
125,1384780
106,24526204
ZOP,9372460
ZDE,10126802
2ASF,18893031
3BSR,4088954
1CAA,9422562
ZDE,19168785
1AHC,9211537
191,18662214
ZSE,9319720
125,1392251
2BTK,9889325
ZOP,10124598
174,24571500
3AFF,4079230
3ACA,20157138
124,10082268
3ZOP,9917413
3AFH,9935910
1GRU,4063707
178,14457813
755,1174962
ZHR,9446312
CAA,620766
746,24534093
3ZOP,9920032
3ABC,9846188
1AHK,9209148
2AHP,18895616
156,25663577
178,9425745
2SIK,18880686
CAA,24604203
1ZBC,9328183
2SMZ,19066096
CAA,18176701
1DAF,9173273
1AHK,9125198
ZOP,10127366
592,25252051
3BSR,9894800
401,25152873
548,9891016
278,7985819
ZOP,24815390
2BJB,4086148
125,5272617
3BTD,20218656
5ZSE,9337768
3AFC,4084153
3AUJ,1160937
M15,10115037
106,5289351
601,7961408
219,2996772
2APC,18906419
3GWH,9861223
1AHA,9141750
128,24544709
CAA,8040643
2AAF,3241709
220,1389982
ZHK,9446309
3BSG,4037622
201,10083513
180,3054555
210,25224724
1AHK,463758
ZBC,10008770
3ACD,4088998
2AFU,18956084
178,17023635
M16,8221589
3ABK,9906181
3ACD,4036764
ZHK,24863600
2AFU,18895045
ZHK,18404445
351,10046117
2SEA,3112850
3AUJ,9848016
ZDE,25885495
3ACA,18065421
3AFH,9935306
2ACB,18948120
3ZDE,9924240
1ZDE,19433176
1AIC,9199712
3BSN,9889966
248,16620308
1DBV,9175612
3ZDE,9924844
ZBC,19426756
161,25258351
1AIA,9172709
2AAC,18884760
156,24570146
3GMC,1157696
1AIC,499045
2ATI,19412130
2BSH,18887429
1AIA,4068241
575,7944161
125,10058122
2AFU,18953857
1DCP,481754
103,9861356
1GRU,9124955
1AIC,9196695
ZOP,10126762
180,3057174
3ACR,1187478
2AEB,18888693
3ABH,1187185
515,18869165
3AAK,9819140
2APC,3241609
1GIL,496644
3BSN,9905114
1DAM,9181644
ZOP,9922526
1ZDE,9324944
ZBC,9919158
1AHA,9125517
2AAC,19297829
122,10060241
2ZDE,19104814
1AIC,9139775
1AIA,496287
1EFD,488961
2AFU,4078139
2AHV,18895517
ZOP,24684848
341,14342700
ZOP,19423174
200,1404588
3ACA,4042877
1AIA,483552
2AHV,18950917
ZOP,10125534
2AEB,3240402
1AIC,9141172
2AHP,3241062
746,24534090
282,24565497
124,10070990
ZOP,24689362
324,18976248
CAA,24604598
5ZSE,570194
575,7945947
1HYQ,NULL
ZDE,25885472
CAA,24604206
327,9843537
178,9425742
3AFH,9930852
M16,8221775
3AUJ,9847993
1DAF,9173276
3ACR,1200259
ZDE,10119311
548,10086407
238,18842707
3AFF,4077813
3ABH,9902585
274,10083091
3BSG,1189817
316,1384771
148,24613153
1DJN,486041
116,18939818
CAA,2340055
3AHL,4066641
3AFH,9936179
2AHJ,4067880
293,9960959
CAA,621161
3ZDE,9918329
1AIA,9204302
3ACD,20242360
3AFN,1146059
1AIA,501116
2ZOP,19255237
ZDE,9324889
1GVE,9139119
3AEC,1199936
575,9185449
ZHK,8439905
1DJN,488268
161,3479918
106,5289540
1CAA,621752
106,24506410
ZOP,10008600
2ZBC,19427235
3ACD,9910705
M73,10112828
CAA,18406513
2ZOP,19058432
156,24578158
106,5289746
1DCP,9171412
156,10063421
ZOP,9919094
102,10067908
115,7987270
3ACR,9893183
N20,12421683
ZOP,10127575
ZBC,8312183
3AFH,9875744
329,18775857
156,18923750
124,22783944
ZOP,10122371
2AFX,18894259
2AAC,16638731
ZBC,539672
3BSG,18891445
174,24581301
ZOP,19253880
2AFX,18893867
2AEC,3240243
278,24579449
3BSN,9846889
1DJN,9187355
168,10050248
3BSH,4083984
2BTD,9903734
571,10081078
2CNJ,2967104
278,24569356
2AHV,3044785
3ACA,20211974
401,1383304
1DAM,498000
ZOP,19254089
ZOP,24783219
N21,25011789
2AVG,18952185
369,19568838
ZOP,9920299
2SDI,18788753
2AVG,3241232
3ACD,4085981
1AIA,488796
3ACR,4073202
CAA,18176515
2SBB,18881505
549,3249418
3AAK,9914471
3ABK,9906184
2APC,3240610
CAA,25184926
168,10050039
2SCA,18776228
125,10071856
2AAC,19297016
2SDN,18688254
1AHA,9200270
ZRS,9974463
1DAF,9171049
125,5272826
2ZDE,19186706
158,7987576
158,24578524
1CNE,494157
3ABH,9903607
3AFH,1187586
CAA,17188883
234,2964545
1ZOP,9292076
ZOP,9270033
5ZOP,9292148
3BSN,1187988
CAA,2349212
1GVE,9126736
3AFH,9937593
555,10098364
234,14504776
1DAM,9178833
ZOP,24742867
156,24570959
102,1392731
1GBU,9136689
551,19355026
ZOP,24741659
2ZDE,19110539
ZOP,10119563
180,17646412
3AFF,4032008
1AHK,9181594
3ACS,4070870
782,1359392
ZBC,19187083
2BTF,18887293
180,3051326
2AVQ,18665408
125,25152851
ZHK,10008237
157,7967884
ZHK,10101842
ZOP,26328345
282,10053923
156,26303441
246,7978256
1AIA,18952512
233,24500555
174,24581510
3ACA,4071012
3ABH,1189996
ZOP,17624283
201,9838885
362,10094925
125,25461409
2SBI,3465236
3ACR,4181148
3ACD,4089811
201,1392209
ZOP,24717749
CAA,620348
2AFX,18888019
CAA,8040829
2ASF,4031780
ZOP,3587859
125,9937089
ZOP,24883150
124,10068949
1AIA,18950909
1ZDE,15477018
352,9434321
1AHK,492915
CAA,18401684
103,22787243
N21,25662118
234,3043311
3BJL,9893472
102,5291683
180,3047708
2SIK,19267326
2SDI,18680458
2AFX,3241955
548,25663586
1AHA,9182331
1DAE,485110
2AFU,4180134
2BTK,4084684
1CNT,495648
178,2966796
1AIC,499440
1ZDE,9284987
3BSN,9893398
1CAA,9421563
106,24526201
2SDR,20212183
103,1373100
2AAC,18884757
282,18930399
1AHC,465337
1GPP,NULL
ZDE,9921882
370,14320932
126,3258999
ZHK,8326091
3ACS,4038301
2ASF,18893034
3GMC,1159528
1DNH,9172033
3ACA,4070617
2AAE,18893782
125,10057913
3BSP,4084262
3AFF,9846536
1EBT,9185082
2APC,2960685
1DBV,9174258
575,9140832
128,24534888
349,9814154
210,2963467
ZOP,19196694
1AIA,498703
ZBC,24893705
2AAE,3239062
125,9936462
3BSG,9901407
ZOP,9270425
219,2983579
1HYQ,9184306
CAA,18406324
360,18169888
ZOP,19159671
1AHC,9207063
2BTK,9902063
2AHV,18895331
1DAF,9171255
2SIK,18880689
200,1404774
ZOP,24751523
103,10061510
1CAA,620338
3GWH,9861220
M73,25665367
515,18639688
ZOP,2919966
134,22780477
1HYU,486741
ZSE,3557346
3ABC,4079672
2BJB,4181980
5ZSE,9324844
ZOP,9291550
3ABK,1188262
174,24566047
548,10086218
158,24580001
ZDE,24740391
233,24500558
ZHK,9446306
101,10128470
1ZOP,9268541
1AIA,9199599
156,24569751
ZOP,25666566
2AHV,4085292
ZOP,26316254
3AFH,9902402
185,10097854
220,10078893
1AIA,9180827
1ACE,9346605
174,26302359
1AHA,501913
2SDI,18680455
2ZBC,19256753
3ZDE,9917516
2AFX,18951468
ZDE,19167182
ZOP,10119560
ZOP,24815393
530,18909125
ZOP,10126948
3AFF,4079021
2GCQ,18754821
ZOP,24750318
746,7966992
515,2933252
125,10051484
1DNY,NULL
1ZOP,9287436
161,25258348
3AFF,9844309
349,10107753
530,22776630
174,24571895
2AHP,3240249
101,19222521
1AHC,18955774
ZDE,19254650
ZHK,1226116
ZOP,10124203
116,18924418
2BJJ,NULL
M16,24711358
551,18699868
3ACD,20212393
180,17909523
ZOP,8323958
2FTB,2962238
3AFH,20465890
M16,24963809
3BJG,9913550
ZSE,9323965
N21,9932957
130,24526198
548,1389464
ZDE,9284743
103,1372894
1AIA,9141640
198,18983025
180,3046248
1DLD,483475
601,7930339
2APC,18952141
3AFF,9846725
3ACR,9903691
212,3583634
3ABC,20205314
2AVG,18951790
ZOP,10123184
2SJW,18692911
3BSN,9905094
ZOP,24674357
2AHV,4181416
549,18916936
CAA,2348817
3BSR,9912344
1AHC,9196306
3AEC,1189382
1AIC,9210011
149,19265799
CAA,18401870
2AFU,3238682
5ZOP,9285905
ZOP,15493714
254,9211160
1CNE,494552
124,5291937
106,24524601
CAA,17729337
198,18984233
168,10062382
180,3050121
1CNE,9200088
ZOP,8477603
3AFH,1199156
1EDG,9189144
548,1392899
3AFH,9939614
ZOP,10119749
161,3479523
108,7933768
329,18775860
549,18972917
M15,9813555
1BTP,9212182
ZOP,19254902
156,24578845
3BSN,9846886
178,3589136
3ACR,9887335
3AFF,9930901
285,9120749
ZSE,24793616
2BTD,18898727
125,10075477
148,9197442
2GFF,18788796
237,24672788
3AFH,9938987
M16,24710731
191,16620421
2AFX,18957316
401,1391774
ZOP,10121976
240,2962008
ZHK,9317782
1DBV,9180438
3BSN,9886136
220,10086344
2GCD,18955480
157,7945909
ZBC,9320379
3ACD,1190980
2SBI,3464841
191,18657371
ZOP,9319287
548,25663589
103,25660644
2AHV,3239200
ZHK,1226142
549,26391260
1DJN,485861
158,5289171
CAA,18406510
106,5289743
1AHA,498690
1AIA,9181454
ZOP,10120141
2AFU,19445074
2AHC,18886492
1AIC,9181776
3AFH,9939983
2BTF,4086093
161,3479915
180,3052165
2AHP,3240275
ZHK,21479506
3ACA,20248894
2AFU,18951656
115,24581086
3ATE,NULL
2AAE,3237828
3ZDE,9917542
ZOP,9269821
198,18983028
2GNT,2975613
174,24572078
1AHK,9140206
2AVQ,NULL
1AHK,500993
101,19220311
2AVG,18954990
2ZDE,19187699
2AEB,17851781
3ACD,4181026
530,22776656
299,7966439
180,3056387
178,17741870
191,18897210
3ACD,20161725
3AFF,18957126
198,19239893
3BSG,9901413
1AIA,9212128
401,16651536
180,3046254
2AHJ,18888224
2APC,18952144
ZSE,24778193
125,10075474
4CAA,2339830
3ACA,1199775
106,7935814
149,18684209
5ZOP,547860
571,10084673
5ZOP,9332600
2AAE,3238641
3BSS,9906286
2AEB,18657318
3AFH,9939170
2SEJ,18880675
1AHC,9212957
1CAA,620544
ZOP,19092552
362,10094928
2AHC,18664217
5ZDE,9284649
1AIA,502141
103,1359592
1AIA,482765
3AEC,9902389
769,7964722
103,1383004
1DJN,9177703
362,1417026
180,3050124
1AHK,20249286
352,9434324
ZOP,9274979
243,9121118
1GNL,9125637
1AIA,20234344
CAA,8040036
156,24578370
ZOP,10120556
3ACA,9836346
ZHK,1225329
2AFU,18900501
258,2984415
2AHP,3237235
3AEC,20234336
2BTK,9889299
1EFC,489014
ZOP,19155420
106,24524598
191,9207417
ZOP,10125176
1AIA,499330
2BTD,18656652
555,10098338
3ACR,9887338
M73,10104458
1GRU,9140564
3GAJ,1148074
3ABH,1187397
2AFU,4079370
1AHC,9211543
158,24566708
178,2966584
156,18923355
M16,8221795
5ZOP,9324525
M73,10107558
2APC,18948337
3ACD,4031646
549,18916942
2ZDE,19052119
158,7879052
1CNT,495828
3CAA,1186898
333,18802024
276,19387730
ZOP,10122182
4CAA,9421534
234,3043523
2SBI,3465239
2ZDE,19104811
515,2933040
CAA,17000608
1AHM,20235020
233,3382327
174,24566044
746,7958213
3ACD,4059555
ZHK,9318203
156,7989463
191,26206794
1ZOP,9281562
2BTD,18898701
2SIK,18880692
1DAI,483867
2AHJ,4089861
1AHC,482489
5ZOP,553708
2AVG,18948143
125,10075660
1AIC,9213263
3ACR,9892771
116,25465293
1DIF,9176276
1CAA,9824931
148,9203708
3ACD,1157787
156,25557300
2AVG,18901425
3BSR,9913180
157,7950529
101,16664974
329,18775854
ZOP,18801973
156,24570172
2AHJ,18948636
ZOP,24750315
1AIA,9199416
3ACA,9934405
2ZDE,19104396
198,3134500
1AIC,501066
ZOP,10119328
2AFX,9901625
1AHC,487338
3AFH,4077552
2BTD,20252452
ZOP,19157418
3GWH,9861217
282,19232399
157,24559917
3ADC,1190121
2AFU,18952071
ZBC,19429882
116,18922789
126,10053370
3ACR,1199658
125,9936854
1AIC,463545
158,24567289
1CNE,494154
156,7990044
1AIA,9135735
2AHV,18895543
3AFF,20195068
1CNM,494731
N02,19243416
548,10086221
3BSR,9894806
2ASF,18949662
2AHV,18900581
369,10112186
3ADG,9885474
3GMD,1198711
ZHK,3595451
1ZOP,9291864
ZBC,24779980
210,2963444
3ACD,9846051
2AEB,18950121
ZDE,24885729
ZDE,9920651
2GUT,18008120
5ZOP,9272354
2AHP,18951411
3ACD,4083966
ZBC,24881139
156,24580474
2CNJ,2966317
166,1290880
ZOP,26431104
548,22102979
ZOP,9373038
3BSJ,9896277
1ZDE,19433182
ZOP,19253877
ZBC,19159658
191,3258723
158,7988993
2AAD,2977627
2GBB,18951709
401,1383539
3AFH,9939797
549,18894131
ZOP,9270007
3GBN,9839194
3ABC,4084524
3ACR,20456714
3AFH,4089849
2ZDE,19187885
128,7978041
ZOP,10123367
3ZOP,9925522
3BSN,9902621
1HYH,9183190
271,11726062
ZOP,18802600
1CNL,494421
1AHK,9122579
125,9938082
2AHJ,3242349
1ZOP,9324456
3BSG,1190026
369,19563617
2AHV,3242426
1ZOP,9287015
3ACD,4179612
1AIA,9209904
124,9841962
1AHC,9135270
156,7988232
746,18639571
125,1391020
174,24571892
156,24578184
181,1373468
212,18969372
3ZDE,9924867
2AFU,18953880
296,24504355
ZDE,10126590
ZOP,19247216
2SID,3434655
ZOP,19412268
3ACR,9884510
161,3480101
201,10083725
2AFX,18884796
174,22783346
2ACD,3574625
ZHK,9318200
1CNP,9199908
ZHK,9971715
2AHJ,18891032
1DAD,9176092
2AVG,18954804
362,18402065
234,3403173
103,25465648
782,10049697
125,25465866
180,3048126
349,25010956
4CAA,621245
CAA,9421527
278,24814296
ZHR,3583486
174,24570269
2AHV,18900578
1AIC,4062197
2AFU,3265761
ZOP,10125946
3ACR,1188294
ZOP,24685237
ZOP,10124990
1CAA,18402149
174,24581487
3CNQ,25654238
1AHK,487757
1DJN,483863
3AFH,1199153
ZSE,24894088
3GYZ,1148163
2AFU,3240122
1DBV,485576
ZOP,24809728
2GBQ,NULL
2ZBC,19427029
ZDE,24885726
125,18941845
5ZSE,9319812
262,17914566
548,22102976
ZDE,19187554
CAA,9421109
M16,24710728
156,24580471
156,24578848
1DBV,9140644
3AFH,9938984
5ZOP,9311415
549,22184643
2SAB,3113468
580,24526351
1ZDE,9284990
3GAF,1160455
124,10083075
3BSG,18891451
2AFX,3241168
1CNE,494735
268,2962462
124,1373689
2AHV,3240199
ZOP,15470236
1AHC,9205861
3AUJ,9889235
CAA,18406507
3GNW,9817735
1DCP,9171406
2AFX,4077774
276,18973453
2AFU,18948032
3BSN,9905326
3BSR,9894408
1GRU,4062774
3GAI,1158068
2AFU,18957919
SCY ,2965686
122,10060238
3ACA,1201401
5ZSE,9324266
156,24566319
2AFU,4063555
347,7928982
1CNT,9198015
ZOP,24889413
324,18663625
1CNE,9196235
125,10057910
3AFF,4084239
125,25153481
3ACR,20241930
276,18656717
378,26347682
282,18922507
2AMA,18664660
M16,8221981
3CMU,1198835
3ABH,4196467
104,9197486
548,22248443
ZHK,24862793
156,24580660
1AHC,9139787
2AFU,3239518
161,3288726
542,25855294
103,10061507
5ZBC,9281605
ZOP,17577602
3AFF,9912189
3ACA,4072034
3HYC,18167022
M16,24710124
1AIC,499257
198,26391295
178,2966770
180,18781283
ZOP,9270422
2AVG,4063271
1CNE,9203792
CAA,24604595
3AFH,9875718
115,5289045
134,22780474
ZOP,1441243
1AHC,9199721
1ZOP,9292262
CAA,2341051
2ZOP,19141761
3ACA,4031121
ZSE,24774967
128,7964745
124,1399909
ZOP,24674354
ZOP,24740614
234,14352345
CAA,621158
CAA,8040431
115,24578587
1DJN,485048
3AFH,9936176
168,10045811
1AIA,481952
3BSS,9906289
ZOP,1433168
1DAF,482885
178,11125426
3BSP,9892341
128,24533497
2AAC,3191700
1AIA,496708
210,25224701
2SEP,3565227
156,18923753
530,18909128
ZOP,19251464
106,24506407
3AFH,9935698
1CNQ,496459
2AHJ,4036711
549,18660137
2ASF,20211660
1AIC,498653
3AUJ,9848408
N02,18800586
3ZOP,9920009
3ABH,9930746
ZOP,9321096
2AAE,3432220
746,1270766
234,20418013
3BSG,9887470
148,8057253
3GAE,1157568
1ACE,18074176
CAA,24604180
2ZBC,19256756
ZOP,24742841
2AVG,18948956
3GAE,9845314
ZSE,24775571
1CAA,621543
2BSH,18885414
3ABH,1199571
2AHP,4031720
2BTF,4043640
N21,9932774
166,10082470
ZOP,19043358
1AIA,9136628
ZOP,10126739
CAA,620554
125,1392434
1ZOP,9311343
174,24571683
2AFX,18893077
246,7962882
ZOP,8259484
3BSN,9905306
ZOP,9270216
2ZDE,19104791
ZOP,19423151
276,18663375
M16,24710914
N21,10072997
1DAI,483864
5ZOP,9301637
ZOP,9372457
CAA,528569
103,10062506
125,1361468
1AIA,9206114
ZBC,19099827
294,24505639
219,2983573
2AHP,18885131
1AIA,9204909
156,24568755
CAA,16619461
3ZOP,9918197
178,10563226
1AHA,9356351
210,2964463
554,18698577
126,3255355
2SLJ,NULL
272,14312690
1AIA,9213545
156,24578788
3AFH,20245627
3ACD,9933619
148,9140465
401,1383725
370,9934954
276,19388334
M94,9885380
168,10061148
1GDZ,475697
1AHC,9211540
178,17972386
2GNB,2975199
3AEC,4062992
1DJN,9187378
ZOP,26328339
178,3589113
3BSR,4085545
175,7961427
174,25557337
2AFX,20439869
571,10080448
2AHV,18953957
1AIC,9205646
1AHA,4032645
560,10091405
3CNQ,9823291
158,24580213
2AFX,3241354
2AEB,18892308
1CNL,494627
555,25155504
101,9208117
2AHV,3236555
2AFU,3236478
3GAW,9847525
ZOP,24888600
1AIA,499934
ZHK,24862790
ZOP,24750312
ZDE,19110597
3ACR,4071814
601,7961411
128,7970985
2ZDE,19142604
210,25224698
3ACS,9846357
2AFX,18952307
178,2966979
ZOP,24721218
156,26301821
CAA,2340862
102,9892634
3ZDE,9917522
CAA,24604575
3AFH,9939588
CAA,3040534
299,9171477
515,18867061
2AFU,18951653
2AFU,20248573
2AHP,3238858
115,7988658
ZSE,8058738
2AHV,3238782
ZOP,24887787
1CNE,9199879
ZHK,8499344
252,9885162
1ZOP,9292259
2SDN,19267431
CAA,2348791
3ABH,4078076
3GNW,9817732
198,18983048
180,12022369
3BSR,9911580
2ASF,4083021
3ACA,20219176
5ZSE,563476
125,10076078
2ZBC,19104153
530,22776653
156,24569568
3ACA,4070643
2AHP,18895825
2AHC,3239641
354,10098237
2AHP,4063708
515,15641352
125,25660862
ZHK,24863603
369,19568861
116,18924412
3AIA,4037790
551,18699862
ZOP,10122969
130,7935622
3ACA,4071848
210,2963441
3GNQ,9847417
2AFU,18895071
3CMU,1198812
352,9437905
3ACR,1189897
5ZOP,9306503
2SIK,18858256
401,25152879
M16,24951506
234,14390092
CAA,9421736
292,24504858
3ZDE,19254618
3AFU,1189129
148,19408316
2AEB,18892517
3ZBC,9924354
3BSN,9889156
401,17893866
ZOP,10123178
125,9940704
3AFN,9900248
3AFH,1199339
3AFF,4044514
158,24581418
ZOP,19109014
1AHC,9154145
3ACR,20242116
307,7931589
CAA,2340653
106,7933584
2SBF,NULL
2SID,3367771
ZOP,24751311
2ZDE,19256790
2SID,18987114
124,10079640
220,3345455
174,24579260
181,1360358
5ZOP,9276204
3ZOP,9925127
CAA,18036870
3ACR,9884507
2CLI,18711096
103,10049665
1DJB,4197039
380,18698780
ZHK,9322445
1ZBC,539636
2SJW,18987738
1AIA,499121
3AFF,4079204
125,1360240
3ACS,9844339
CAA,2349000
100,24757561
3ZDE,9925285
128,7965950
2CAA,2935284
3ABH,9906109
116,18902082
746,24545437
2ZOP,19090211
2AFU,18957501
ZOP,24689339
148,8057459
1CNE,494134
156,7987233
3BSR,9876867
299,7977136
3AAK,9888620
2AVG,18954572
3AFH,9937570
M90,3414713
2AVG,18955199
ZOP,9923917
125,10071249
2HFC,20532508
125,10074060
ZBC,10126749
1ZOP,9283792
1ZDE,541432
ZDE,10008826
3GPJ,NULL
571,9840961
ZOP,19159645
3BSN,9905120
1EHC,9184546
3AFH,4063357
1CNR,495384
125,20158579
N21,10072811
ZOP,8361788
174,7988561
1AHC,502383
1ZBC,9273350
366,24510941
102,7968903
1AIA,9125058
M16,24711146
ZBC,10126125
401,1383516
258,18680443
3BSR,9894411
2CNJ,18692524
2AFU,4079373
262,17716321
1AIC,9139781
ZDE,9920857
3ABK,9896864
ZOP,24779572
128,24538346
3AFF,9846513
2AEB,18888687
276,18656714
ZOP,18759417
2SHC,3465209
ZOP,10122972
234,14427822
156,24570776
1AIA,496688
ZOP,9265885
ZOP,14316207
180,3046460
2ZOP,19255054
1CRV,491793
CAA,621155
2AHR,20235061
ZHK,24646735
174,24581484
106,5289534
782,1392691
1AIC,20220371
174,24571497
3ACA,20157141
CAA,8040617
128,25553841
831,18776394
1ZOP,9284416
2AHP,18657377
2SIK,18858259
1AIC,499858
ZOP,10127363
CAA,2341048
ZDE,19155068
CAA,18176698
2AFX,18951680
3BSR,9913183
1AIA,18905193
2ZBC,19187041
3ACR,4070795
ZHK,8439911
1DAF,9173270
178,11129256
1EDK,489208
3GNP,9863339
2GAV,2976291
3ADG,1159689
219,1423986
125,10064196
3ZOP,9920029
ZOP,24883333
2AAC,3425007
2AFU,20244952
3AEC,1189359
CAA,2348997
198,18662794
128,24530271
3BSR,9903004
3ABC,4079695
102,1387879
369,10104529
174,24579257
197,18800869
2SCS,2965646
CAA,24604389
102,1359326
ZOP,10124572
3ACA,4071035
233,24500581
2APC,3574893
ZBC,19104009
3GAE,1159798
1AHA,18952499
125,10071438
ZOP,1433165
2BSH,18885623
2AFX,18954720
2AHJ,9846805
582,2963756
ZOP,24897070
1DBV,20452440
316,1387602
2AFX,18950080
N21,9932588
ZOP,19251461
3ABH,9906106
2ZDE,19186680
265,9884597
201,1392816
2SDA,2979825
3BSN,9904725
125,5272800
ZOP,19159648
5ZOP,9310625
5ZSE,9337771
115,9206829
ZOP,24742844
1AOA,NULL
2AFX,3240335
2AFU,18951447
2ZOP,19090214
3ACD,4071062
178,17972389
2SDR,2973313
1DED,9180409
2AHP,3239253
3AFH,9939794
156,24581284
125,25660676
1CAA,9421351
3AFH,9938775
2GCD,18955483
125,10075892
1CAA,18402169
ZOP,10126736
1AHK,496559
N21,9932777
307,26428083
115,24570993
3ACR,9902303
3BSN,9902624
ZOP,8478018
2AFC,18948180
1DJN,9187381
ZDE,25666606
ZOP,8050628
5ZDE,9285253
106,5289723
161,3479311
601,9177501
300,9881662
2AHV,3241009
3ABC,1188498
3BST,4059646
1ZDE,9299185
157,5271268
148,9197465
2BSH,20393208
125,10046632
3AFH,16596384
ZOP,24741842
2AFX,18968411
ZBC,19254989
CAA,9421922
2ZDE,19187888
1DJN,488274
201,1382560
2ATS,18657999
ZOP,9922128
2SGN,18676203
156,7988235
ZDE,10126593
161,18676345
1AHK,9209151
2BJB,4082710
156,7987027
1ZDE,541618
3ABH,4079490
3ABC,9846191
158,24580024
168,10061151
1CNM,492922
278,24566711
CAA,9421341
198,18984256
2AFU,18949658
ZDE,9327090
2AHV,18949735
1DBV,9180226
2ZDE,19058362
ZHK,16896886
2AEB,20440245
3ZDE,9922245
1ZDE,9278956
M16,14218601
1AIC,18034402
ZBC,19422557
2GAU,18755609
ZOP,9286884
580,24526348
2ZBC,19106566
3BSN,9893404
136,24534612
